Date,Close,Log_Close,Log_Volume,Volume,HL_Ratio,OC_Ratio,RSI,MACD,BB_Width,ATR,Volume_Ratio,Price_Change_3d,Macro_DXY_Zscore,Macro_DXY_MA5,Macro_DXY_Trend,Macro_Gold_Zscore,Macro_Gold_MA5,Macro_Gold_Trend,Day_Sin,Day_Cos,Month_Sin,Month_Cos
2023-07-18,1897.5992431640625,7.548344809964827,22.483656483396963,5814708445,0.019893493352549637,0.007429270627662047,44.954919619565956,11.3824700852349,162.12353647683994,55.648672921316965,0.8661855194106372,-0.017534504815714613,-1.710195458534257,-1.6375084128232893,-1,2.3958269462117614,1.3631933606269233,1,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
2023-07-19,1889.0079345703125,7.5438070679004765,22.518101868865003,6018487800,0.0191620505994506,0.004652869095875068,47.07904347860569,8.916047304680887,154.84243651057977,54.9979248046875,0.894268392328517,-0.018024783863646476,-1.3340596353897716,-1.9043203399012434,-1,2.2358652017723957,1.8103664009814024,1,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2023-07-20,1890.9691162109375,7.544844736537219,22.720253421486277,7366830684,0.020904640355038685,-0.0010023356415177274,56.84085357939094,7.031209976696118,153.8423270966582,50.095668247767854,1.1414976619748867,-0.010816333502658537,-0.8088365313754916,-1.586929380957745,1,1.6416985438813592,1.8159559578681883,1,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2023-07-21,1892.080078125,7.545432073306544,22.264030454180762,4668158260,0.010617925769939458,-0.0002636142638155552,53.72156223374957,5.559438816702595,153.40547508883083,48.32081821986607,0.7259716450070348,-0.0029084987564917952,-0.6292001779279013,-1.2885377711690058,1,1.3576318948347097,1.7670050154170478,-1,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
2023-07-22,1864.912353515625,7.530969335539615,22.13457120971841,4101305643,0.02251861283381254,0.014500801905459857,49.8990541186234,2.2920005516812125,154.22705494188222,49.33048793247768,0.6491371349593057,-0.012755680171437911,-0.5928474002236206,-1.0150278406902085,1,1.2646738011256913,1.7791392775651833,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
2023-07-23,1889.191650390625,7.543904318358704,22.223023718255888,4480604100,0.02377441627039301,-0.01222608204127897,53.9381954390217,1.5502061074009816,145.86256405921586,51.04432896205357,0.7286491364230725,-0.0009399761239221593,-0.5492830422144893,-0.7828453574262548,1,1.1793221799280171,1.5358383243084346,-1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
2023-07-24,1850.0020751953125,7.522942039798937,22.570834205106433,6344373569,0.028599722458609467,0.020977000857196566,45.685059193579924,-2.031448535833306,147.17598092127082,50.774754115513396,1.02622563405779,-0.0222390180078349,-0.29343035753942176,-0.5747195018561848,1,0.9375951356469934,1.2761843110833542,-1,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2023-07-25,1857.741943359375,7.5271170202548605,22.149593491563657,4163381707,0.011487965204734042,-0.004152347039042037,47.13630260573768,-4.220269053738093,149.66575351072242,50.430367606026785,0.6837877109816961,-0.003844904637332003,-0.256221153869315,-0.46419642635494957,1,0.9515935858780937,1.138163319482701,-1,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
2023-07-26,1872.159912109375,7.534848076524539,22.4779373308249,5781548155,0.020050227121367562,-0.007725504008871772,50.00627332998314,-4.7802903746014636,145.45891428856157,50.580287388392854,0.9745498366889072,-0.009015357588378237,-0.5813765675115236,-0.45463170427167404,1,1.1673189816887828,1.1001007368535158,-1,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2023-07-27,1860.357177734375,7.528523779311634,22.179864700422613,4291339248,0.016271079496741676,0.006304770996098043,20.19362136885249,-6.071142128648489,147.02747051598953,42.214634486607146,0.7368807763560778,0.005597346445121776,0.15124196492140046,-0.3058138312426698,1,0.10396355553839937,0.8679586877360574,-1,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2023-07-28,1874.744873046875,7.536227861438127,22.058523012195955,3800973336,0.013019544977148583,-0.007490276997325808,33.21115481226235,-5.903218776225913,145.86827940600278,35.040675571986604,0.6554811538315871,0.009152471228998316,0.06529982065850769,-0.18289725866807044,1,0.719813899324014,0.7760570316152566,-1,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
2023-07-29,1881.06884765625,7.539595430256008,21.638476873759572,2497302218,0.00807808528074106,-0.003459959936964445,36.79579469321806,-5.215415950631268,143.69567400598999,34.852364676339285,0.43781787850830794,0.0047586402685213525,0.1178873385766226,-0.10063371944486157,1,0.6687806642561384,0.7222941373370857,-1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
2023-07-30,1861.643798828125,7.529215139229645,22.11031130291642,4003005547,0.017412642373217657,0.010328390004161152,34.68043956891958,-6.121785085213332,146.07027371694085,35.400887625558035,0.7164469843807159,0.0006915989623652585,0.15961115525575173,-0.017467257619848204,1,0.6183945986395996,0.6556543398893868,-1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
2023-07-31,1856.162353515625,7.526266384474974,22.20296249424484,4391613314,0.012775816303405529,0.00301314995276108,35.840607891600314,-7.187001842338759,149.1599862863991,32.733511788504465,0.789628267572852,-0.009912025789967527,0.41702292575155175,0.18221264103276685,1,1.0411368512552046,0.6304179138026711,-1,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2023-08-01,1871.7921142578125,7.534651600795066,22.755990522274253,7634860636,0.02944190780567874,-0.00833528926214322,43.46683230427877,-6.723161434184931,149.19477485777134,33.973458426339285,1.3574500018707105,-0.004931628850265657,0.8588305400866049,0.3237303560658077,1,-0.4717338974423086,0.5152784232065295,-1,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2023-08-02,1839.0897216796875,7.517026011712029,22.5871153090614,6448512422,0.029994843295318152,0.01869317062864737,38.73786290118248,-8.8316114680988,110.18784311325817,35.32816859654018,1.1961410923361278,-0.01211514101818778,1.1640191371270192,0.5434742193595101,1,-0.6859920287065256,0.23411723760042163,-1,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2023-08-03,1835.136474609375,7.514874130807258,22.27307710785355,4710581074,0.01692507063254593,0.002049697481041928,37.51571518489465,-10.690558437208892,104.3685887826532,34.723153250558035,0.9245037915342844,-0.01132760766666041,1.153701501939489,0.7506370520320832,1,-1.0101215610735153,-0.10166320746550908,-1,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004
2023-08-04,1827.712890625,7.51082067765723,22.304559897534347,4861242484,0.01668665425646166,0.003927100553650449,36.00252715631205,-12.604779902077553,100.39099067435063,35.46661376953125,0.9495891538407327,-0.023549208962390766,0.735985600769512,0.8659119411348353,1,-0.6678893255808135,-0.3589199923095917,-1,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
2023-08-05,1834.9879150390625,7.514793174657209,21.7762005248898,2866049749,0.006352554289881715,-0.003917917385594584,42.87620620732904,-13.390291770723024,93.2817710841723,33.299586704799104,0.56796778239226,-0.0022303461284524095,0.8232348020246926,0.9471543163894636,1,-0.8044581844148272,-0.7280389994435981,-1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004
2023-08-06,1827.4620361328125,7.510683417746223,21.809601433470064,2963395076,0.006162758409516699,0.004040126998512882,34.030890493799475,-14.442709983526811,90.38039631912216,30.895856584821427,0.6097001768076881,-0.00418194427648555,0.8401942496753056,0.9434270583072036,-1,-0.8633426966135095,-0.8063607592778382,-1,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
2023-08-07,1826.9388427734375,7.510397081692633,22.48763389249018,5837881974,0.020693581699611052,0.00016456992026677567,42.54156863364336,-15.143123999557247,90.1533513512959,29.817025320870535,1.200821782327309,-0.00042350626049247886,0.8893545883348719,0.8884941485487742,-1,-1.3041404205145841,-0.9299904376394499,-1,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2023-08-08,1855.807373046875,7.526075121886117,22.48333775128091,5812855406,0.026628364007779105,-0.015559989249330419,49.44959455873793,-13.249388583691598,86.001513555786,31.822413853236608,1.198208008836481,0.011345828404199176,1.4011384487835403,0.9379815379175845,1,-1.9036307683938705,-1.108692279103521,-1,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2023-08-09,1854.297607421875,7.525261255046076,22.49313441174546,5870081833,0.01307601653306699,0.0007991228147555767,44.515121573825155,-11.733494752866363,80.41521068306838,30.873099190848215,1.2289624706056652,0.014684612188087254,1.3102035014211957,1.0528251180479213,1,-2.3455257422222076,-1.4442195624317997,-1,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2023-08-10,1850.75341796875,7.523348088123474,22.047765780164518,3760304518,0.009654799051167664,0.0019423703870599573,46.893469628862135,-10.691267610118075,73.26593516471985,29.987287248883927,0.7948121648753209,0.01303523393216599,1.2805365024845017,1.144285458139883,1,-2.2264446549826404,-1.7286168565453626,-1,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004
2023-08-11,1847.1243896484375,7.521385324790469,21.93312879113078,3353025102,0.008389703616454604,0.001958346492842846,40.39722170586852,-10.03893366817374,72.88365570402448,29.350751604352677,0.7143752836019616,-0.004678817168498273,1.4939107400613418,1.2750287562170903,1,-2.0566222334811144,-1.9672727639188836,-1,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
2023-08-12,1848.889892578125,7.522340679899598,21.552308730858062,2291124840,0.0035490310182696464,-0.0009291497101631271,38.446164500039444,-9.27399501749801,64.83019203681579,28.734061104910715,0.49979026418031935,-0.0029163144158227405,1.4100246337113713,1.3791627652923901,1,-1.8547523939177906,-2.0773951585995247,-1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004
2023-08-13,1839.2801513671875,7.517129551972657,21.83992288916531,3054625661,0.013653200426377958,0.005313862400657101,41.36147033666138,-9.32790795598521,65.76829427826715,28.21234130859375,0.6911410004117228,-0.0061992410713225254,1.3323695783398026,1.3654089912036427,-1,-1.690821046571441,-2.034833214235039,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
2023-08-14,1844.185791015625,7.519793153388029,22.13018717299459,4083364724,0.01032211004152223,-0.0026365590230593007,45.35307568871215,-8.875942226287862,65.7430891329791,27.878191266741073,0.9247410787736342,-0.0015909045699795676,1.6078390157801097,1.4249360940754254,1,-1.6475029691525458,-1.8952286596211068,1,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2023-08-15,1826.9327392578125,7.510393740844172,22.223764369220135,4483923893,0.01599540779566909,0.00943189912919303,32.811020764029465,-9.785209667641311,65.62873347570348,26.029148646763392,1.030596819845977,-0.01187585772871258,1.5508526816746762,1.4789993299134603,1,-1.8292307588626937,-1.815785880397117,1,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2023-08-16,1805.6590576171875,7.498680932997444,22.328007415648372,4976573383,0.01683292929624805,0.011839067428458935,35.96058810261037,-12.069559633070412,74.71531018010091,24.259957449776785,1.134891624742683,-0.01827948489794151,1.7136684169027057,1.522950865281733,1,-1.8975715164626163,-1.7839757369934173,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2023-08-17,1684.9334716796875,7.429481359324322,23.37710354469724,14208462072,0.15193572400152866,0.07159565238653261,18.154713994592996,-23.281771945225046,158.27422990824516,40.32722691127232,2.896470879318992,-0.0863537286274364,1.6837333160193841,1.5776926017433355,1,-2.1487513357189325,-1.842775525353646,-1,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004
2023-08-18,1660.945068359375,7.415142037639195,22.989714253094576,9645084584,0.03202595943015899,0.012699627574015935,16.963220834594836,-33.70053268349602,217.0325068810739,41.948294503348215,1.8326807990248855,-0.09085592880987492,1.5521655814394966,1.6216518023632744,1,-1.8992487518393992,-1.8844610664072377,-1,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
2023-08-19,1669.471923828125,7.420262642128269,22.30661258828193,4871231360,0.023451933028153637,-0.005167839814148754,17.3730312388559,-40.8022808011317,254.5246376351729,43.912257603236604,0.9180194696406945,-0.07542239672243545,1.4590020227567335,1.591884403758599,-1,-1.7422267126779958,-1.9034058151123276,-1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004
2023-08-20,1684.85205078125,7.42943303524084,22.135485464285473,4105056995,0.017465774564659767,-0.009059716679268423,22.732660048967546,-44.68066167287566,276.57441190434156,45.20976039341518,0.7757228542108259,-4.832291589318416e-05,1.3690040663186922,1.5555146806874025,-1,-1.6062001759424858,-1.858799698528286,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
2023-08-21,1667.26904296875,7.4189422632308135,22.348035295094906,5077248383,0.019866501374844893,0.010648129030708725,21.34046220205269,-48.60455824778023,295.92960832042445,44.875252859933035,0.9831947389547382,0.003807455604550203,1.231938786263939,1.459168754559649,-1,-1.259142005726032,-1.7311137963809693,1,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2023-08-22,1633.892578125,7.398720531597304,22.7035253939748,7244623133,0.04422239236485913,0.020433851770300267,10.802279338898558,-53.77359633447941,326.4507863010731,46.506504603794646,1.3921695461347927,-0.02131173648104312,1.4462044248875527,1.4116629763332829,-1,-1.0768219755620998,-1.5167279243496026,1,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2023-08-23,1679.2744140625,7.4261170827118255,22.696216842652557,7191868448,0.03990588964611646,-0.026721469873114145,23.233387521571373,-53.60632087969498,336.4397389430992,49.561226981026785,1.3498501950040176,-0.0033104608301741667,1.112951660363681,1.3238201921181196,-1,-0.23286519081162155,-1.1834512121440468,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2023-08-24,1659.944580078125,7.414539495298175,22.353394594055604,5104531920,0.024616888653303297,0.01162912977286957,22.163287664987678,-54.3993816133102,349.016737883293,51.20365687779018,0.9558931016923151,-0.004393089958404706,1.8030622811385741,1.392632243794488,1,-0.19635339637405436,-0.8742765488832587,1,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004
2023-08-25,1652.93505859375,7.410307810052143,22.40910867739588,5396997823,0.02178143400810171,0.004437463425470377,21.946816010992748,-54.95732663098329,358.3929143108744,52.668404715401785,0.9872653812000654,0.011654671013073825,1.863912238081286,1.4916138781470065,1,-0.4179374207423113,-0.6366239978432239,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
2023-08-26,1646.3067626953125,7.406289732460222,21.608374522006116,2423247747,0.006721143183817649,0.0040214154181074544,21.13970581841795,-55.29460534118721,366.6529951798916,52.99006870814732,0.44548224358929117,-0.019632081029229864,1.7168876911320705,1.588603659120633,1,-0.37696134019950844,-0.4601878647379191,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004
2023-08-27,1657.5130615234375,7.413073602284436,21.687990491257732,2624065031,0.00806283710380947,-0.006781900624575289,24.22245088881057,-54.03742912445432,368.79592214520426,52.15093994140625,0.4970841752787518,-0.001464819117378613,1.6052695617811088,1.620416686499344,1,-0.32487954483513404,-0.30979937859252593,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
2023-08-28,1652.4573974609375,7.410018790734475,22.303396153793933,4855588534,0.019293664125199426,0.0030151590489749854,22.82133996153621,-52.83842222123826,361.4311851062771,53.068516322544646,0.9282241887204856,-0.00028897755560874927,1.488730457482777,1.6955724459231631,1,0.03372037718274814,-0.256482264993652,1,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2023-08-29,1729.7257080078125,7.455718124636898,23.148503576881858,11304916729,0.05958237005407161,-0.04477677456452979,38.22400651145952,-45.150614978172825,343.0316648390094,58.342703683035715,2.054396054463136,0.050670353303978066,0.7456165291489608,1.4840832955252405,-1,0.9862152375891007,-0.01996853820102098,1,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2023-08-30,1705.1121826171875,7.441386183809553,22.33747319566773,5023904190,0.0195984057878569,0.01440635600133703,37.917180581585434,-40.571071724720696,322.97532424467545,58.558628627232146,0.9026101967375549,0.028717192158957294,0.12935680195626761,1.137172208300237,-1,1.558316987728932,0.37528234349322764,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2023-08-31,1645.63916015625,7.405884134942,22.609297599985656,6593153505,0.05174950426805694,0.03629309707919457,44.46280053462782,-41.253215089679315,305.9335808452129,46.35573032924107,1.1510434586809064,-0.00412611987163114,0.7710389048830513,0.9480024510504332,-1,1.2402941996580745,0.6987334514647443,1,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004
2023-09-01,1628.4912109375,7.395409227672249,22.53229369444228,6104510092,0.03100880020388888,0.010494430535358229,45.336831005332805,-42.68213139668205,284.27360887328314,46.163173130580354,1.0314026367276123,-0.05852632969588456,1.5836863132945707,0.9436858013531255,-1,1.3155998128539446,1.02682932300256,1,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2023-09-02,1637.025390625,7.4006360877120585,21.802896100512246,2943590996,0.009807157250968495,-0.005171390920794075,45.33798151904187,-42.63570621978761,256.2496818350046,44.513331821986604,0.4978086623368576,-0.03993097503278675,1.464352648576875,0.938810239571945,-1,1.281214275014253,1.2763281025688609,1,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
2023-09-03,1636.11767578125,7.400081443537573,21.871264403818703,3151878318,0.011952629381494217,0.0005659148690942288,42.69383930662919,-42.185570190075396,213.97591548505534,43.808236258370535,0.5372651560279181,-0.0057858883074318745,1.3880712573996565,1.0673011852220842,1,1.2802586007307892,1.3351367751971988,1,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
2023-09-04,1629.6552734375,7.3961237827452715,22.081152727885065,3887968912,0.014806515828752606,0.003724381534390361,44.166508901728854,-41.86659853262745,165.8651006297173,43.165858677455354,0.6661216418840006,0.0007148104283165591,1.3263893397613016,1.3067076927830912,1,1.279304269370102,1.2793342315254326,-1,0.0,1.0,-1.0,-1.8369701987210297e-16
2023-09-05,1633.62939453125,7.398559440962552,22.208837929219264,4417491902,0.02191875894625685,-0.0022761489242971444,49.955087001228236,-40.82296606310456,106.80202431695852,40.562465122767854,0.7604864912683948,-0.002074492010446738,2.0652865790624646,1.5655572276189738,1,0.5926717955327571,1.1498097507003693,-1,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2023-09-06,1632.2523193359375,7.3977161310097905,22.330179976743825,4987397046,0.028050218484795657,0.0010168709943924393,40.55735401471484,-39.649665865461884,106.73955249156097,39.04618617466518,0.9326215871776443,-0.002362517380338658,2.027680009952352,1.6543559669505299,1,0.1823854292521985,0.9231668739800198,-1,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2023-09-07,1647.5982666015625,7.407073910486574,22.313987752076063,4907290296,0.020686627707752578,-0.009307759985922929,47.480385616268066,-37.05607018888077,107.00459167833696,38.561941964285715,0.9601751870162892,0.011010299820166658,2.125059283083448,1.7864972938518444,1,0.16201348280742175,0.6993267155386538,-1,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2023-09-08,1636.1378173828125,7.400093754068706,22.24899502107419,4598495496,0.024044333754798558,0.007132528617518703,46.63321156721074,-35.51470254547644,107.74181758957957,38.800266810825896,0.9021626319448709,0.0015354907667306517,2.000463861599214,1.9089758146917561,1,0.20640514268129942,0.48455602392875574,-1,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2023-09-09,1635.162353515625,7.3994973771878705,21.45641503257533,2081625742,0.004409249547414195,0.0005431029656034789,47.71445609337346,-33.98000888753995,105.20382420434726,38.524893624441965,0.4166568312245886,0.0017828335394072248,1.864482636911791,2.0165944741218538,1,0.1988477519428222,0.2684647204432998,-1,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
2023-09-10,1616.828857421875,7.388222014409765,22.19102495952651,4339499949,0.019416141653395055,0.011369671202747107,41.89329411713197,-33.85114441265614,108.77572862644774,39.812630789620535,0.8750522661709891,-0.018675310482788032,1.7239084226055015,1.9483188428304612,-1,0.1885740127392526,0.1876451638845989,-1,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
2023-09-11,1551.6376953125,7.347066229748987,22.763667769192697,7693700923,0.05470286560885455,0.04197634555727095,33.794422274484816,-38.55925348063056,139.45069867368102,43.598135811941965,1.5444279482639045,-0.05164609067314385,0.9148737791198067,1.7257575966639522,-1,0.44018986912019187,0.23920605185819754,1,0.0,1.0,-1.0,-1.8369701987210297e-16
2023-09-12,1592.429443359375,7.373016080881987,22.64221870162335,6813819740,0.04371951269058569,-0.025703895890452123,24.999611012048845,-38.55756485277607,143.406086786601,41.209498814174104,1.3730110743975799,-0.026133741438196356,1.062626808345237,1.51327110171631,-1,-0.22144740507766045,0.1625138742811811,-1,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2023-09-13,1607.988525390625,7.382739313762347,22.328589117280174,4979469106,0.02041853107372082,-0.009388245729292574,31.711621590683933,-36.876725600082636,145.24455827405336,41.167733328683035,1.0046482043210903,-0.005467698074950511,1.0826269503425632,1.32970371946498,-1,-0.3401883171424847,0.053195182316424304,-1,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2023-09-14,1626.974365234375,7.394477351246342,22.4350723333913,5538958553,0.020152347951039654,-0.011642930231853216,45.8531272273216,-33.62627662438308,144.96258603656906,37.4267578125,1.1159316192863598,0.04855300315883482,1.889643884667947,1.334735969016211,1,-0.3064531317965628,-0.0478649944314527,-1,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2023-09-15,1641.640380859375,7.403451253150628,22.193116289342424,4348584771,0.023674187359341146,-0.008997258988075683,52.95401069518717,-29.527376347784184,144.78204317250584,36.5958251953125,0.8594388406136687,0.030903056776057314,1.6156057207589265,1.313075428646896,-1,0.4130934166326433,-0.0029611136527745606,1,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2023-09-16,1635.2216796875,7.399533658047415,21.759852331155688,2819575929,0.010647343303869232,0.003806659074200925,49.590901036590765,-26.491146353277827,143.51576407112998,36.692696707589285,0.5561764316403438,0.016936162085024353,1.4958999080888793,1.4292806544407106,1,0.35967631723921656,-0.019063824028969622,-1,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
