Date,Close,Log_Close,Log_Volume,Volume,HL_Ratio,OC_Ratio,RSI,MACD,BB_Width,ATR,Volume_Ratio,Price_Change_3d,Macro_DXY_Zscore,Macro_DXY_MA5,Macro_DXY_Trend,Macro_Gold_Zscore,Macro_Gold_MA5,Macro_Gold_Trend,Day_Sin,Day_Cos,Month_Sin,Month_Cos
2023-07-15,251.09970092773438,5.525850075114381,19.862332630647046,422767368,0.02002865811825059,-0.011645490083598331,52.600649413907036,2.0506546984577767,28.43132313835997,7.679408482142857,0.8188163053496288,0.029013286383446912,-2.3957913260929837,-0.4791582652185967,-1,1.61375075944743,0.322750151889486,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
2023-07-16,242.65682983398438,5.491648222308538,19.905659775781505,441487283,0.03833511143161457,0.034787424923400076,47.46976977361182,1.6841353168391606,27.965064481609772,7.999919346400669,0.853912895594233,-0.05393142894401126,-2.1211582268715974,-0.9033899105929162,-1,1.6023866070904127,0.6432274733075685,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
2023-07-17,244.35299682617188,5.498613888122936,20.32432195186726,671028354,0.01671533474818592,-0.006936278804474958,48.605023957122015,1.50313045246196,27.71585883106394,7.899163382393973,1.2585893387120033,-0.015466368481089399,-1.9603970526176075,-1.2954693211164376,-1,1.204002490385013,0.8840279713845712,1,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2023-07-18,240.2649383544922,5.481742224291984,20.438058559661314,751858394,0.03257499696907209,0.016938139793317708,48.47256095456022,1.0415640833641078,25.56471926055883,8.05747549874442,1.3752457353527632,-0.04314924523291408,-1.710195458534257,-1.6375084128232893,-1,2.3958269462117614,1.3631933606269233,1,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
2023-07-19,241.1608123779297,5.485463982241877,20.02944673069495,499664149,0.016313233107968096,-0.0036764978046108393,51.476743966831805,0.735380584053928,24.008466731914893,7.856983729771206,0.9001750141631768,-0.006165157012387401,-1.3340596353897716,-1.9043203399012434,-1,2.2358652017723957,1.8103664009814024,1,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2023-07-20,242.73313903808594,5.491962646625578,19.99973933024724,485038743,0.011349304449482796,-0.006567927009706396,57.98271361241614,0.6051348323665877,23.868790798872567,7.201554434640067,0.8851350672380721,-0.0066291709499199936,-0.8088365313754916,-1.586929380957745,1,1.6416985438813592,1.8159559578681883,1,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2023-07-21,243.7889862060547,5.496303040497828,19.838995435944497,413015398,0.01146839306989348,-0.004244238029086268,56.48438633780633,0.5756864252066123,23.504199616683536,7.084589276994977,0.7670510904534253,0.014667341292898373,-0.6292001779279013,-1.2885377711690058,1,1.3576318948347097,1.7670050154170478,-1,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
2023-07-22,241.03074645996094,5.4849245040252255,19.552498420697166,310128851,0.018031372246638446,0.011526892780670987,53.64466003800115,0.3376908115500612,23.37595181362144,7.19682856968471,0.5873901400982249,-0.0005393327244432866,-0.5928474002236206,-1.0150278406902085,1,1.2646738011256913,1.7791392775651833,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
2023-07-23,242.45596313476562,5.490820098566557,19.44887360122348,279600847,0.013261257650761875,-0.00577963162557835,56.38402565715195,0.2556648879308909,23.136178605878513,7.1733856201171875,0.5498979056219819,-0.0011418955994996205,-0.5492830422144893,-0.7828453574262548,1,1.1793221799280171,1.5358383243084346,-1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
2023-07-24,238.9462127685547,5.476238475426099,19.9289857982444,451906472,0.027619133311310603,0.01466112211573504,43.84750536673332,-0.07864641283919127,23.37073495891002,6.62391117640904,0.887700641888693,-0.019864611247887964,-0.29343035753942176,-0.5747195018561848,1,0.9375951356469934,1.2761843110833542,-1,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2023-07-25,237.80856323242188,5.471465993837184,19.71956236572935,366519529,0.011092124220293048,0.004859088424770911,40.205848417165626,-0.4263182682658453,23.552539333996947,6.5075836181640625,0.7263188399983759,-0.013368349369794252,-0.256221153869315,-0.46419642635494957,1,0.9515935858780937,1.138163319482701,-1,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
2023-07-26,238.9623565673828,5.4763060356243045,19.849990043731903,417581395,0.015050856488149238,-0.004784352003050706,45.08135172675792,-0.6051590400671785,21.84755893139777,6.226104736328125,0.8373423019138501,-0.014409241670995443,-0.5813765675115236,-0.45463170427167404,1,1.1673189816887828,1.1001007368535158,-1,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2023-07-27,240.49879455566406,5.482715077290694,19.886679788699023,433186880,0.01881535497419031,-0.0063978741894163875,30.24761468204619,-0.620128011395451,20.92811827582011,5.533902849469866,0.8673503017250894,0.006497620402183157,0.15124196492140046,-0.3058138312426698,1,0.10396355553839937,0.8679586877360574,-1,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2023-07-28,241.97703552246094,5.48884282711863,19.776898100311975,388148322,0.011609067784270946,-0.006082844044096536,40.76819471160058,-0.51079866167305,19.99630457386678,4.532630920410156,0.7718516531402058,0.017528688762839195,0.06529982065850769,-0.18289725866807044,1,0.719813899324014,0.7760570316152566,-1,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
2023-07-29,242.5763702392578,5.491316589619547,19.575989462910602,317500344,0.0057843111662001885,-0.002494168102690457,36.406087783110685,-0.3730286944893919,18.130235981432975,4.273627144949777,0.6296011630104614,0.015123778170709201,0.1178873385766226,-0.10063371944486157,1,0.6687806642561384,0.7222941373370857,-1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
2023-07-30,242.52598571777344,5.491108862235638,19.868973780092123,425584373,0.011794755351690615,0.00023184582686634476,49.71502747367784,-0.2647805681513091,18.034733064345914,3.813502720424107,0.8795560844833434,0.00842911152987158,0.15961115525575173,-0.017467257619848204,1,0.6183945986395996,0.6556543398893868,-1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
2023-07-31,241.1206512451172,5.48529743579158,20.811793909255314,1092564922,0.01425894295074896,0.005801830049873805,42.86976992482519,-0.2860784124270026,17.503569932545076,3.7673372541155135,2.1352524095134915,-0.0035391138481166706,0.41702292575155175,0.18221264103276685,1,1.0411368512552046,0.6304179138026711,-1,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2023-08-01,247.50502014160156,5.51143086520345,20.537713082250605,830645013,0.036260990652008086,-0.025765006221452388,64.50174270551517,0.19714048436281928,17.924767071495808,3.8493477957589284,1.5733632192678833,0.02031793079219768,0.8588305400866049,0.3237303560658077,1,-0.4717338974423086,0.5152784232065295,-1,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2023-08-02,240.49464416503906,5.482697819713808,20.29287728308295,650256385,0.04831617574887268,0.02908865820357099,48.928207741807505,0.02697845890043027,13.070975693607181,4.398324148995536,1.2447538221322219,-0.008375768669581785,1.1640191371270192,0.5434742193595101,1,-0.6859920287065256,0.23411723760042163,-1,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2023-08-03,241.0615234375,5.4850521848842755,19.808288484711504,400525696,0.012750306870247563,-0.002287981016581121,47.220630924974714,-0.062343377774908504,11.969278118377702,4.421092442103794,0.7971446880776804,-0.00024522083575939657,1.153701501939489,0.7506370520320832,1,-1.0101215610735153,-0.10166320746550908,-1,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004
2023-08-04,241.47601318359375,5.486770143868106,19.730022513900426,370373499,0.011194428794470045,-0.0017937651007508702,46.070448480549906,-0.09917809626864482,8.50373840896384,4.414472307477679,0.7409978369568773,-0.0243591299867717,0.735985600769512,0.8659119411348353,1,-0.6678893255808135,-0.3589199923095917,-1,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
2023-08-05,242.9593505859375,5.492894147808079,19.521824392690128,300760369,0.012089809041045096,-0.00604908097831357,53.42490400795575,-0.010733377008676825,8.53754308146415,4.313844953264509,0.6103161297764897,0.010248487775915027,0.8232348020246926,0.9471543163894636,1,-0.8044581844148272,-0.7280389994435981,-1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004
2023-08-06,242.79859924316406,5.492232289988982,19.850284050963754,417704185,0.01056136767804071,0.0006659733136819777,50.63708019521805,0.04605875504549317,8.236379095290147,4.2673459734235495,0.8699847148716138,0.007205943864012854,0.8401942496753056,0.9434270583072036,-1,-0.8633426966135095,-0.8063607592778382,-1,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
2023-08-07,241.79750061035156,5.4881006015282265,19.86913339727362,425652309,0.018151078844770255,0.004111648792306109,55.847002058913716,0.01141177492942802,8.139541103100782,4.10944584437779,0.91771430908023,0.001331343111555361,0.8893545883348719,0.8884941485487742,-1,-1.3041404205145841,-0.9299904376394499,-1,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2023-08-08,245.14990234375,5.501869869744114,20.040044291885202,504987528,0.025768597617449464,-0.013697872993046745,63.800947290881176,0.24767921414331795,8.68722988708214,4.372257777622768,1.0881380748499885,0.009016124518482771,1.4011384487835403,0.9379815379175845,1,-1.9036307683938705,-1.108692279103521,-1,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2023-08-09,243.89364624023438,5.496732254207004,19.805915706607816,399576464,0.010552863040072915,0.0050950918222646985,59.23473146221463,0.33105853691233733,8.843432309037098,4.299199785505023,0.8690016484287032,0.004510104261242542,1.3102035014211957,1.0528251180479213,1,-2.3455257422222076,-1.4442195624317997,-1,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2023-08-10,241.26246643066406,5.4858854132080195,19.717771393035,365863690,0.014637624540860672,0.01087229783971377,51.373785640250865,0.18531627978990173,8.686257858459669,4.228231157575335,0.7997835999688053,-0.002212736601234333,1.2805365024845017,1.144285458139883,1,-2.2264446549826404,-1.7286168565453626,-1,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004
2023-08-11,239.70689392089844,5.479416901647946,19.773564580236954,386856576,0.01482688965628354,0.006482220775532863,45.92752452091422,-0.05362263207834417,8.865771377793351,4.281444004603794,0.8386411891230534,-0.022202776223093745,1.4939107400613418,1.2750287562170903,1,-2.0566222334811144,-1.9672727639188836,-1,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
2023-08-12,240.27362060546875,5.481778359793769,19.4662865171214,284512149,0.006654210198892813,-0.0023725163800730723,45.86418937695228,-0.19545877515264465,8.933816453699762,4.2954221452985495,0.6164472054851795,-0.014842640185877998,1.4100246337113713,1.3791627652923901,1,-1.8547523939177906,-2.0773951585995247,-1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004
2023-08-13,240.03334045410156,5.480777832252459,19.50783019797658,296580783,0.007194854688167976,0.000984627316113427,45.55346146140915,-0.323314673187042,8.707858681795358,4.214455740792411,0.6535941625995605,-0.005094559442861968,1.3323695783398026,1.3654089912036427,-1,-1.690821046571441,-2.034833214235039,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
2023-08-14,240.33924865722656,5.482051461312113,19.758723330570092,381157536,0.0053157053580458686,-0.0012398042952920768,48.54917670523441,-0.3956045285678158,8.024292886458454,4.060130528041294,0.8386287430292422,0.002638033166191711,1.6078390157801097,1.4249360940754254,1,-1.6475029691525458,-1.8952286596211068,1,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2023-08-15,236.67958068847656,5.466707246167903,19.9952586413936,482870297,0.021335909735992437,0.01550992767535212,27.63794101219571,-0.7371792416234371,8.918931086488783,3.779773167201451,1.0548423556359656,-0.014958112787976985,1.5508526816746762,1.4789993299134603,1,-1.8292307588626937,-1.815785880397117,1,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2023-08-16,231.86874389648438,5.446171452497382,19.95014892688329,461572144,0.025053189214089465,0.020791734531036637,30.400479840792713,-1.3771044266377999,12.517326859471837,3.364721025739397,1.005199465853549,-0.03401442708821689,1.7136684169027057,1.522950865281733,1,-1.8975715164626163,-1.7839757369934173,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2023-08-17,218.5358428955078,5.386950041794145,20.48284160477905,786294218,0.08034204803600624,0.061027659263236576,17.608903715542397,-2.9185517011784157,23.844476459396333,4.399293082101004,1.6412178511278768,-0.09071928901972603,1.6837333160193841,1.5776926017433355,1,-2.1487513357189325,-1.842775525353646,-1,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004
2023-08-18,216.112548828125,5.375799331369327,20.155959894675973,567051050,0.02829433730570709,0.011351427987216405,15.520231261833985,-4.284836146963812,31.915263902847528,4.642977033342634,1.153552238187227,-0.08689820980975282,1.5521655814394966,1.6216518023632744,1,-1.8992487518393992,-1.8844610664072377,-1,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
2023-08-19,216.99945068359375,5.379894822125245,19.9835875395471,477267428,0.02151501735849863,-0.003939941816753996,14.12770838428905,-5.236007305102476,37.13231935485828,4.766649518694196,0.9658280671470809,-0.064128062122633,1.4590020227567335,1.591884403758599,-1,-1.7422267126779958,-1.9034058151123276,-1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004
2023-08-20,216.63580322265625,5.37821761741042,19.511747026327807,297744717,0.010162533481378761,0.001754329863882541,14.048930717757045,-5.950283653950748,41.3430729328428,4.7407411847795755,0.6552298853961932,-0.008694407506232515,1.3690040663186922,1.5555146806874025,-1,-1.6062001759424858,-1.858799698528286,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
2023-08-21,210.63894653320312,5.350145513908946,20.182176807831066,582113967,0.043545646275682144,0.028446077542911213,12.352919703588327,-6.917812823592868,45.82053070163792,5.082421439034598,1.3170414940890571,-0.025327554205448077,1.231938786263939,1.459168754559649,-1,-1.259142005726032,-1.7311137963809693,1,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2023-08-22,210.8343505859375,5.351072756835463,20.273586490283623,637832641,0.03545490995307312,-0.001206608555688401,5.114241029051442,-7.581388457184147,50.00646982935757,5.165131705147879,1.4451368821618131,-0.02841067144748477,1.4462044248875527,1.4116629763332829,-1,-1.0768219755620998,-1.5167279243496026,1,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2023-08-23,216.3992919921875,5.377125275211833,20.15438835739888,566160608,0.034648987473085494,-0.02578842505653668,17.67964739933332,-7.572901330528055,51.482262059402075,5.516863141741071,1.2591234939904459,-0.0010917458100204724,1.112951660363681,1.3238201921181196,-1,-0.23286519081162155,-1.1834512121440468,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2023-08-24,218.64639282226562,5.387455780225774,19.793435605828332,394620698,0.02051613452521109,-0.010069012876494936,23.171942679136748,-7.3013984351361785,51.8868925205754,5.585025242396763,0.8752641649379138,0.038015031981753156,1.8030622811385741,1.392632243794488,1,-0.19635339637405436,-0.8742765488832587,1,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004
2023-08-25,218.3310546875,5.3860125103668794,19.86498712407097,423891092,0.022854386861444462,0.0016032378975806344,23.87443049683614,-7.030490337710205,51.613316889698865,5.6875762939453125,0.9275201569529248,0.03555731824879649,1.863912238081286,1.4916138781470065,1,-0.4179374207423113,-0.6366239978432239,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
2023-08-26,216.36424255371094,5.376963295582057,19.427682948677486,273738258,0.011889224040626681,0.009093738370214717,21.744930523823925,-6.894409048161066,51.22567258359146,5.757117135184152,0.6085544379907184,-0.00016196651178423949,1.7168876911320705,1.588603659120633,1,-0.37696134019950844,-0.4601878647379191,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004
2023-08-27,218.35800170898438,5.386135925511472,19.600598186150716,325410553,0.0158399783093448,-0.009104554688193338,25.40435642165474,-6.550676332470118,50.1986610872853,5.880815778459821,0.7315800526525796,-0.001318984089143771,1.6052695617811088,1.620416686499344,1,-0.32487954483513404,-0.30979937859252593,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
2023-08-28,218.71856689453125,5.387785820716295,19.62301281300803,332786869,0.014264117193179266,-0.0016474186441411084,25.49677154267654,-6.17801892035169,47.58468014283511,6.0124053955078125,0.7629312640018184,0.001774883594026111,1.488730457482777,1.6955724459231631,1,0.03372037718274814,-0.256482264993652,1,0.0,1.0,-0.8660254037844385,-0.5000000000000004
2023-08-29,226.86288452148438,5.424345802035005,20.20120510505427,593296661,0.07058072116938709,-0.03588675467049815,39.9010744923828,-5.167814817879531,44.380779731605344,6.795431954520089,1.3306163130137227,0.0485229991973708,0.7456165291489608,1.4840832955252405,-1,0.9862152375891007,-0.01996853820102098,1,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
2023-08-30,223.7994384765625,5.410750286833402,19.700921607691384,359750612,0.022658063178908727,0.013720808458762985,41.38911938224019,-4.561177446628079,41.5440434603434,6.742704119001116,0.8073842887277511,0.024919795587936333,0.12935680195626761,1.137172208300237,-1,1.558316987728932,0.37528234349322764,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
2023-08-31,216.59779357910156,5.378042147899594,19.87607346432851,428616639,0.04681699192663759,0.03333727135271247,47.620508900704046,-4.606972712161053,39.17008160309899,6.212906973702567,0.9574528428215692,-0.009696357037911385,0.7710389048830513,0.9480024510504332,-1,1.2402941996580745,0.6987334514647443,1,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004
2023-09-01,213.63055419921875,5.364248140860055,19.898253447478027,438229562,0.029836665740032565,0.0138927974816885,46.99283204746985,-4.826489808365466,36.213624181674334,6.231425694056919,0.9624030298849467,-0.058327435755638146,1.5836863132945707,0.9436858013531255,-1,1.3155998128539446,1.02682932300256,1,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2023-09-02,214.44854736328125,5.368069837161823,19.492195443474287,291979876,0.010766964800307383,-0.003831337474473641,46.904173373402145,-4.878335388226873,32.073364696385795,6.062869480678013,0.6415458417438366,-0.041782460121143394,1.464352648576875,0.938810239571945,-1,1.281214275014253,1.2763281025688609,1,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
2023-09-03,214.3999481201172,5.3678431872195524,19.393599487472535,264565518,0.007942827922594365,0.0002559263934056964,47.26561231630511,-4.8672120503894405,26.079938080288457,6.027253287179129,0.5888528836295276,-0.010147127644593135,1.3880712573996565,1.0673011852220842,1,1.2802586007307892,1.3351367751971988,1,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
2023-09-04,215.197509765625,5.371556256499603,19.714121314372452,364530693,0.013871619344964939,-0.0037379502387545963,56.3872756489472,-4.739507048244775,20.009968735290613,5.585305350167411,0.8221766948152911,0.007334885088324139,1.3263893397613016,1.3067076927830912,1,1.279304269370102,1.2793342315254326,-1,0.0,1.0,-1.0,-1.8369701987210297e-16
2023-09-05,214.47813415527344,5.368207794501918,19.51279227172026,298056096,0.009556034954086282,0.0034170366203451767,55.03164174223643,-4.64271849772129,15.048013401750836,5.1977658952985495,0.6848764418025326,0.00013796685664679842,2.0652865790624646,1.5655572276189738,1,0.5926717955327571,1.1498097507003693,-1,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2023-09-06,215.13465881347656,5.371264152133793,19.723252946304868,367874698,0.022609655321115266,-0.003000979142943167,47.97983712727814,-4.4616762105112855,15.025000498347254,5.009630475725446,0.8879944199545903,0.003426823093015674,2.027680009952352,1.6543559669505299,1,0.1823854292521985,0.9231668739800198,-1,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2023-09-07,216.88717651367188,5.379377294433032,19.843644200230788,414939879,0.018584953142405915,-0.008058158208032438,47.1446572905202,-4.1293797214785855,15.018534146929483,4.977134704589844,1.0203347150435536,0.007851702140452721,2.125059283083448,1.7864972938518444,1,0.16201348280742175,0.6993267155386538,-1,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2023-09-08,214.56202697753906,5.368598866624926,19.67469320293784,350437594,0.021454624768259687,0.010820723225348694,44.25724577873028,-4.0072029019930255,15.131064389865344,4.949529375348773,0.8753742926332362,0.0003911486016792143,2.000463861599214,1.9089758146917561,1,0.20640514268129942,0.48455602392875574,-1,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2023-09-09,214.2229461669922,5.367017277238794,19.200735620293898,218159197,0.005168414555838372,0.001606203721477864,46.56709013357653,-3.892822196350494,15.272287186225526,4.844871520996094,0.550421155852272,-0.004237869674336592,1.864482636911791,2.0165944741218538,1,0.1988477519428222,0.2684647204432998,-1,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
2023-09-10,212.31802368164062,5.358085262334287,19.62957415919133,334977578,0.012666019570700265,0.008960813035404715,40.289092782493505,-3.9106232266905465,14.80317332053977,4.789902823311942,0.8723538763560056,-0.02106695704871797,1.7239084226055015,1.9483188428304612,-1,0.1885740127392526,0.1876451638845989,-1,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
2023-09-11,206.03421020507812,5.328042223958349,19.961481280274974,466832593,0.04005818706213251,0.030521175904773712,32.869249544365346,-4.3807363292474975,16.835916573215002,5.156583513532366,1.2434188061033602,-0.03974522841990891,0.9148737791198067,1.7257575966639522,-1,0.44018986912019187,0.23920605185819754,1,0.0,1.0,-1.0,-1.8369701987210297e-16
2023-09-12,210.99436950683594,5.351831448318295,19.89206474170117,435525863,0.03898189485517034,-0.0234661126879349,26.55224613536471,-4.303830284192372,17.48249911002705,4.600355965750558,1.180571551875337,-0.01507110567716441,1.062626808345237,1.51327110171631,-1,-0.22144740507766045,0.1625138742811811,-1,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2023-09-13,212.64259338378906,5.359612791014477,19.613330909451125,329580406,0.017213934382410125,-0.0076124383734059425,32.79475692762962,-4.063160842905745,17.54160756223223,4.499609810965402,0.901332649597598,0.001528695946393599,1.0826269503425632,1.32970371946498,-1,-0.3401883171424847,0.053195182316424304,-1,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2023-09-14,212.2828369140625,5.357919521889911,19.731283924921275,370840987,0.016490384532446705,0.001685215417180126,41.56606347500196,-3.856968369948902,17.611438345889326,4.025336129324777,1.0215822037830107,0.030328102807610113,1.889643884667947,1.334735969016211,1,-0.3064531317965628,-0.0478649944314527,-1,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2023-09-15,214.17552185058594,5.366795874408764,19.984558540091232,477731080,0.01750935990043464,-0.008736619515514412,51.11189011045117,-3.500598167995264,17.618984790314926,3.8379113333565846,1.2800729112962574,0.01507695371770068,1.6156057207589265,1.313075428646896,-1,0.4130934166326433,-0.0029611136527745606,1,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2023-09-16,214.96054077148438,5.370454479988312,19.996431030792486,483436741,0.009958364962682927,-0.0036851416140686022,51.04602066977245,-3.118918566042481,17.38079594616022,3.8258895874023438,1.26850506856692,0.010900673053360288,1.4958999080888793,1.4292806544407106,1,0.35967631723921656,-0.019063824028969622,-1,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
2023-09-17,216.4657745361328,5.377432449662298,19.88417266221775,432102186,0.013513811669440821,-0.007007112001923546,53.983464265748665,-2.664342187202294,17.10230150431653,3.9131992885044644,1.119223401970981,0.01970454928376375,1.3946635405193697,1.4956880008755369,1,0.30402956228204,0.08603156944297045,1,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
